Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-04-24 00:00:00-04:00,15.17855708227368,15.22705066379037,15.040002859639428,15.095425605773926,6778100,0.0,0.0
2015-04-27 00:00:00-04:00,15.088495173165184,15.116205220126107,14.354159769114593,14.409581184387207,8381800,0.0,0.0
2015-04-28 00:00:00-04:00,14.354162175147927,14.617414932832137,14.167115693094502,14.589703559875488,5853200,0.0,0.0
2015-04-29 00:00:00-04:00,14.548137756715336,14.658980605344137,14.354162110939445,14.374945640563965,4868200,0.0,0.0
2015-04-30 00:00:00-04:00,14.374944742719356,14.63819616143259,14.32645116464199,14.437294006347656,6042700,0.0,0.0
2015-05-01 00:00:00-04:00,14.548137312032882,14.57584868401854,14.44422230978855,14.555065155029297,5173200,0.0,0.0
2015-05-04 00:00:00-04:00,14.58970225381656,14.742112148732534,14.58970225381656,14.596630096435547,2796400,0.0,0.0
2015-05-05 00:00:00-04:00,14.548135280556517,14.742110893316877,14.416508924706601,14.430364608764648,3997200,0.0,0.0
2015-05-06 00:00:00-04:00,14.506572217070165,14.520426582324866,14.215609405105399,14.326452255249023,4274700,0.0,0.0
2015-05-07 00:00:00-04:00,14.298738291944431,14.471930379090468,14.222534672118694,14.3472318649292,3340800,0.0,0.0
2015-05-08 00:00:00-04:00,14.534281626040052,14.638196628284383,14.437294466792135,14.555065155029297,2521900,0.0,0.0
2015-05-11 00:00:00-04:00,14.548137559829115,14.742113202979851,14.548137559829115,14.568921089172363,5792700,0.0,0.0
2015-05-12 00:00:00-04:00,14.465005613143207,14.492716987227986,14.264103436432725,14.444223403930664,3287800,0.0,0.0
2015-05-13 00:00:00-04:00,14.4372925526989,14.51349749420528,14.326449722153672,14.409581184387207,3545000,0.0,0.0
2015-05-14 00:00:00-04:00,14.52042590449653,14.686691493301522,14.499643696909112,14.645124435424805,2336400,0.0,0.0
2015-05-15 00:00:00-04:00,14.672839480829289,14.735188761903169,14.568924452823246,14.603562355041504,3215600,0.0,0.0
2015-05-18 00:00:00-04:00,14.610483653570258,14.76982004654606,14.499640830513117,14.728254318237305,3498700,0.0,0.0
2015-05-19 00:00:00-04:00,14.78368144138742,14.790609285673876,14.499646432398771,14.51350212097168,2541400,0.0,0.0
2015-05-20 00:00:00-04:00,14.561993298519054,14.596631192864953,14.451150450991015,14.485788345336914,5831600,0.0,0.0
2015-05-21 00:00:00-04:00,14.485786746816505,14.693616732659597,14.395727438644718,14.561991691589355,2850300,0.0,0.0
