Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-06 00:00:00-04:00,137.847585677505,143.16192564777865,136.1718892084495,142.33843994140625,978800,0.0,0.0
2020-04-07 00:00:00-04:00,143.62149558599157,147.81551276990345,141.48616988894545,142.44371032714844,1080600,0.0,0.0
2020-04-08 00:00:00-04:00,143.2864041933587,144.2056497867333,140.01161642287744,142.9129638671875,826600,0.0,0.0
2020-04-09 00:00:00-04:00,142.81722142214733,147.20276055983948,141.58200007237926,146.20692443847656,669500,0.0,0.0
2020-04-13 00:00:00-04:00,146.06327385682337,146.89634432619317,139.09237768415096,143.16192626953125,737400,0.0,0.0
2020-04-14 00:00:00-04:00,145.80473268540018,151.79893246258086,144.8280370387775,150.4871063232422,930300,0.0,0.0
2020-04-15 00:00:00-04:00,147.62405272337767,149.41464921459405,145.51746603766807,148.17942810058594,589300,0.0,0.0
2020-04-16 00:00:00-04:00,148.96464797798683,149.59661388106267,143.11407237076557,143.94712829589844,888400,0.0,0.0
2020-04-17 00:00:00-04:00,146.46546941986406,148.85932178308096,143.14280117084581,148.39012145996094,717300,0.0,0.0
2020-04-20 00:00:00-04:00,147.36548340650003,153.35969654377433,146.92502293977617,150.76475524902344,889200,0.0,0.0
2020-04-21 00:00:00-04:00,148.43800340751875,148.79228888650323,140.19357517429654,141.50540161132812,718800,0.0,0.0
2020-04-22 00:00:00-04:00,143.5832647057225,145.81433690633494,141.30432714561715,144.47378540039062,393900,0.0,0.0
2020-04-23 00:00:00-04:00,144.03330807873115,146.57080036512423,142.7118968910177,143.1044921875,593600,0.0,0.0
2020-04-24 00:00:00-04:00,144.10991927562148,144.70359001508442,139.35093937718116,141.54371643066406,766900,0.0,0.0
2020-04-27 00:00:00-04:00,143.01828921238211,144.4163051577664,141.71603318784113,143.31512451171875,408200,0.0,0.0
2020-04-28 00:00:00-04:00,144.205663858611,145.30683003759435,139.93502506099367,140.00205993652344,523700,0.0,0.0
2020-04-29 00:00:00-04:00,140.99786043434247,142.87464653344074,139.4274943558769,140.62442016601562,519300,0.0,0.0
2020-04-30 00:00:00-04:00,139.66690750903564,140.03077770373375,135.23348874427344,136.44956970214844,780100,0.0,0.0
2020-05-01 00:00:00-04:00,135.23349056027428,136.96663716622916,133.7684542242509,135.39627075195312,639500,0.0,0.0
2020-05-04 00:00:00-04:00,135.38669066717245,135.42498586967474,132.772608421734,133.615234375,400100,0.0,0.0
2020-05-05 00:00:00-04:00,134.74515762262126,137.61778034406274,134.56322251251694,135.64524841308594,964200,0.0,0.0
2020-05-06 00:00:00-04:00,136.37296905888664,136.6219244253525,133.58652161838512,135.00369262695312,582600,0.0,0.0
2020-05-07 00:00:00-04:00,137.30175525605966,139.24556163552495,136.6218949556726,137.75180053710938,664800,0.0,0.0
2020-05-08 00:00:00-04:00,140.27974769116253,142.46293986519612,139.073251366854,141.9554443359375,644600,0.0,0.0
2020-05-11 00:00:00-04:00,140.75852052266197,147.0687119156636,140.75852052266197,146.29310607910156,603100,0.0,0.0
2020-05-12 00:00:00-04:00,146.98249515885908,147.41338554496014,142.8076171875,142.8076171875,608200,0.0,0.0
2020-05-13 00:00:00-04:00,142.30013965669053,143.66941599499867,139.1210971699317,140.81594848632812,689900,0.0,0.0
