Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2015-06-19 00:00:00-04:00,26.504865646362305,26.561139342678437,26.198488488230346,26.279770861097774,2800100,0.0,0.0
2015-06-22 00:00:00-04:00,26.367305755615234,26.642422649367422,26.336043122739575,26.617411588992496,3076200,0.0,0.0
2015-06-23 00:00:00-04:00,26.348552703857422,26.46735406631031,26.198491088908796,26.37981534153952,2656000,0.0,0.0
2015-06-24 00:00:00-04:00,25.873350143432617,26.348548359331197,25.59198168031492,26.304780196755775,5835000,0.0,0.0
2015-06-25 00:00:00-04:00,25.685771942138672,26.05467434492044,25.3418758290608,25.948380917377076,4939800,0.0,0.0
2015-06-26 00:00:00-04:00,25.94837188720703,25.95462345745743,25.416900164073233,25.685763003357902,3184500,0.0,0.0
2015-06-29 00:00:00-04:00,25.410659790039062,25.779564646797027,25.216830001272506,25.3606400457461,4713800,0.0,0.0
2015-06-30 00:00:00-04:00,25.554468154907227,25.72328925302449,25.248090980135583,25.71078372147659,3281200,0.0,0.0
2015-07-01 00:00:00-04:00,25.585731506347656,26.010910050115672,25.4606809577458,25.948384775814745,3404600,0.0,0.0
2015-07-02 00:00:00-04:00,25.835840225219727,25.835840225219727,25.473189300916072,25.610745396596347,2421200,0.0,0.0
2015-07-06 00:00:00-04:00,25.30435562133789,25.754542669978076,25.179302735810182,25.62949216963577,3728400,0.0,0.0
2015-07-07 00:00:00-04:00,24.86667251586914,25.38563878753163,24.110105992566293,25.37313564524283,7388800,0.0,0.0
2015-07-08 00:00:00-04:00,24.1351261138916,24.691611617201982,24.122622965670345,24.566558668309913,4746000,0.0,0.0
2015-07-09 00:00:00-04:00,24.441505432128906,24.597821020109986,24.297695377408704,24.560304420327356,3557500,0.0,0.0
2015-07-10 00:00:00-04:00,24.766643524169922,24.935464654837816,24.59157081911583,24.935464654837816,3747500,0.0,0.0
2015-07-13 00:00:00-04:00,25.579479217529297,25.60449028062463,24.98547958753947,25.010490650634804,4232100,0.0,0.0
2015-07-14 00:00:00-04:00,25.679523468017578,25.86710168826905,25.5544705261211,25.635755296131784,3435000,0.0,0.0
2015-07-15 00:00:00-04:00,25.842090606689453,25.904615879234356,25.554468151498636,25.75455188586583,3027000,0.0,0.0
2015-07-16 00:00:00-04:00,26.236000061035156,26.63616746790463,25.25433864568789,25.917117404056636,8302300,0.0,0.0
2015-07-17 00:00:00-04:00,26.010913848876953,26.354810063315316,25.96714567343692,26.279776860972397,4198000,0.0,0.0
2015-07-20 00:00:00-04:00,26.010913848876953,26.17348340209994,25.810830079669184,26.098452584943693,3710900,0.0,0.0
2015-07-21 00:00:00-04:00,26.167224884033203,26.22349858339357,25.917121408687535,26.029668807408274,2573500,0.0,0.0
2015-07-22 00:00:00-04:00,25.94837188720703,26.22974025217763,25.8295729709684,26.079676329131598,3254200,0.0,0.0
2015-07-23 00:00:00-04:00,25.284109115600586,25.96505523564356,25.20137664066371,25.933235799950094,5881700,0.726202,0.0
2015-07-24 00:00:00-04:00,24.34860610961914,25.424121153406695,23.998587411990467,25.284112703288155,9072900,0.0,0.0
2015-07-27 00:00:00-04:00,24.246776580810547,24.482245722279266,23.394002680042036,24.06858581660035,6579200,0.0,0.0
2015-07-28 00:00:00-04:00,24.571346282958984,24.88954553049242,24.431337837190636,24.444066098412087,4581300,0.0,0.0
2015-07-29 00:00:00-04:00,25.055009841918945,25.08682928338776,24.622258640473294,24.730447654668595,3370300,0.0,0.0
2015-07-30 00:00:00-04:00,25.00409507751465,25.41775260339497,24.908634341259834,25.13773816613749,2661500,0.0,0.0
2015-07-31 00:00:00-04:00,24.978647232055664,25.29684655985255,24.838638750971203,25.13138397757218,2492000,0.0,0.0
2015-08-03 00:00:00-04:00,24.654081344604492,25.207747413450544,24.494981704204193,25.201382068340532,3327800,0.0,0.0
2015-08-04 00:00:00-04:00,25.131378173828125,25.214108232028842,24.564981461909852,24.69226164916865,2891800,0.0,0.0
2015-08-05 00:00:00-04:00,24.787721633911133,25.48775900079572,24.724080328405897,25.271383417413062,3025400,0.0,0.0
2015-08-06 00:00:00-04:00,24.463157653808594,25.035917279271903,24.03677182081629,24.838632868797287,5431800,0.0,0.0
2015-08-07 00:00:00-04:00,24.074949264526367,24.475878452438216,23.48309864122766,24.386783077346696,4998100,0.0,0.0
2015-08-10 00:00:00-04:00,24.90227508544922,24.985005146185273,24.208600592681496,24.259511212544627,3345300,0.0,0.0
2015-08-11 00:00:00-04:00,24.132230758666992,24.79408580335643,23.985859390110853,24.564981947297188,4337500,0.0,0.0
2015-08-12 00:00:00-04:00,24.246776580810547,24.310417873504967,23.012164634543872,23.826753759695734,6030200,0.0,0.0
2015-08-13 00:00:00-04:00,24.284971237182617,24.43134262843285,24.0240479001421,24.246786446029834,2790300,0.0,0.0
2015-08-14 00:00:00-04:00,24.596811294555664,24.685906726187923,24.19587942454207,24.27224659055994,2706300,0.0,0.0
2015-08-17 00:00:00-04:00,24.456790924072266,24.64134704435641,24.20223059073777,24.56497748775571,3175400,0.0,0.0
2015-08-18 00:00:00-04:00,23.724931716918945,24.501338546412015,23.54674094070765,24.475882027619758,5367400,0.0,0.0
2015-08-19 00:00:00-04:00,23.387645721435547,23.72493616178898,23.196726650059407,23.54674535219361,4835200,0.0,0.0
2015-08-20 00:00:00-04:00,21.962116241455078,23.27946367429932,21.80938192565772,23.20309408873246,9465100,0.0,0.0
2015-08-21 00:00:00-04:00,21.60573387145996,21.764833528204633,21.039339481875828,21.637553317275273,12296300,0.0,0.0
2015-08-24 00:00:00-04:00,20.80386734008789,21.892110685452575,18.175541911372125,19.511979084377547,10624300,0.0,0.0
2015-08-25 00:00:00-04:00,20.619312286376953,22.903982989099784,20.619312286376953,22.77670280408904,8547300,0.0,0.0
2015-08-26 00:00:00-04:00,21.84756088256836,21.99393224097084,21.007512659402025,21.35116841965177,6761600,0.0,0.0
2015-08-27 00:00:00-04:00,22.66214942932129,23.254000188208423,22.242126545046624,22.668512345713992,7806600,0.0,0.0
2015-08-28 00:00:00-04:00,22.70033836364746,22.859438023928707,22.2803153576117,22.4648715461783,3440200,0.0,0.0
2015-08-31 00:00:00-04:00,21.796655654907227,22.668521201356363,21.593008263439813,22.592154036473186,6451800,0.0,0.0
2015-09-01 00:00:00-04:00,20.651132583618164,21.370263595286097,20.568400095774102,21.31298763103524,10785000,0.0,0.0
2015-09-02 00:00:00-04:00,20.752954483032227,21.10297315579474,20.42838990402758,21.09024489508206,7544100,0.0,0.0
2015-09-03 00:00:00-04:00,21.306615829467773,22.153026774934535,20.81022590816665,20.918412459150957,5736500,0.0,0.0
2015-09-04 00:00:00-04:00,21.427539825439453,21.478452879025937,20.772050040355534,21.19207302177199,3795500,0.0,0.0
2015-09-08 00:00:00-04:00,22.534868240356445,22.585781279881253,21.618455377916042,21.98120228769458,5875400,0.0,0.0
2015-09-09 00:00:00-04:00,22.000288009643555,22.910337730368763,21.94301206821096,22.814877018758864,4133200,0.0,0.0
2015-09-10 00:00:00-04:00,21.663005828857422,22.006661606355394,21.38298893119197,21.936657381939032,5387700,0.0,0.0
2015-09-11 00:00:00-04:00,21.643909454345703,21.860285016834833,21.147519457674846,21.586633498755425,4428100,0.0,0.0
2015-09-14 00:00:00-04:00,21.643909454345703,21.758461365526262,21.204795413265128,21.624818278371393,2307200,0.0,0.0
2015-09-15 00:00:00-04:00,22.076662063598633,22.407589559517483,21.58663495008423,21.694823952436305,4273000,0.0,0.0
2015-09-16 00:00:00-04:00,22.09575843811035,22.20394502635554,21.713917851418824,22.095758438110348,2847900,0.0,0.0
2015-09-17 00:00:00-04:00,22.7448787689209,22.935797794026094,21.822100648634155,22.102115056943965,4769600,0.0,0.0
2015-09-18 00:00:00-04:00,21.752098083496094,22.293035766785238,21.472083654024946,22.25485341547894,6250500,0.0,0.0
2015-09-21 00:00:00-04:00,21.828462600708008,22.05756639178916,21.478443998852697,22.00029044401887,3298700,0.0,0.0
2015-09-22 00:00:00-04:00,21.573911666870117,21.733011303269844,21.29389475309921,21.452994389498937,2884600,0.0,0.0
2015-09-23 00:00:00-04:00,21.262073516845703,21.694824685542425,20.924783092999096,21.593001023947174,4220100,0.0,0.0
2015-09-24 00:00:00-04:00,20.73386001586914,21.032965598320594,20.173828771711104,20.982054991215566,6241900,0.0,0.0
2015-09-25 00:00:00-04:00,20.905691146850586,21.51027024766639,20.746591511249996,21.160251534878643,4399200,0.0,0.0
2015-09-28 00:00:00-04:00,19.664710998535156,20.791135283047602,19.091952661458144,20.695676976340707,12590900,0.0,0.0
2015-09-29 00:00:00-04:00,19.13650894165039,19.72835993388027,18.71012175904219,19.66471982035898,7923600,0.0,0.0
2015-09-30 00:00:00-04:00,20.154735565185547,20.2056473840566,18.97103425914165,19.44196888715728,7845600,0.0,0.0
2015-10-01 00:00:00-04:00,20.002004623413086,20.269292036276454,19.37833439800982,20.21838020591361,5466100,0.0,0.0
2015-10-02 00:00:00-04:00,20.046550750732422,20.460210705544643,19.435608834302652,19.721987402441474,7419700,0.0,0.0
2015-10-05 00:00:00-04:00,21.249345779418945,21.395717144840503,20.269292708950886,20.30111214879598,5346700,0.0,0.0
2015-10-06 00:00:00-04:00,21.510269165039062,21.55481686655169,20.90569009465216,21.26207413442082,5645900,0.0,0.0
2015-10-07 00:00:00-04:00,22.083026885986328,22.426682634512524,21.599362700430763,21.656638658518464,6681300,0.0,0.0
2015-10-08 00:00:00-04:00,21.643909454345703,21.98756518788738,21.484809847446858,21.91756097242511,5008200,0.0,0.0
2015-10-09 00:00:00-04:00,21.713912963867188,22.051205770340818,21.580269881057188,21.70755004797173,3690700,0.0,0.0
2015-10-12 00:00:00-04:00,21.516630172729492,21.771188068968815,21.007509524916507,21.76482515332138,3527100,0.0,0.0
2015-10-13 00:00:00-04:00,21.122066497802734,21.764830377497965,21.102975318610834,21.19207072506338,3098000,0.0,0.0
2015-10-14 00:00:00-04:00,21.351171493530273,21.535727661086465,20.77841423832303,21.153889490948306,5989000,0.0,0.0
2015-10-15 00:00:00-04:00,21.669368743896484,22.178487065515498,21.141159243862905,21.37026309550837,6641300,0.0,0.0
2015-10-16 00:00:00-04:00,21.968475341796875,22.273946314214577,21.771190943339253,22.044842477984428,5719200,0.0,0.0
2015-10-19 00:00:00-04:00,21.59300422668457,21.892112339089785,21.465724023895035,21.7584667909434,4117100,0.0,0.0
2015-10-20 00:00:00-04:00,21.230249404907227,21.73936760082419,21.185701714493682,21.592996271227253,5192300,0.0,0.0
2015-10-21 00:00:00-04:00,21.395715713500977,21.561180673894366,21.20479665953494,21.344805098688195,3754600,0.0,0.0
2015-10-22 00:00:00-04:00,21.531335830688477,21.951113907476287,21.44737972261629,21.576542397287398,3806300,0.49,0.0
2015-10-23 00:00:00-04:00,22.23527717590332,22.29340027555268,21.66050567024513,21.776751869543855,5106900,0.0,0.0
2015-10-26 00:00:00-04:00,22.228818893432617,22.32569155263889,22.093199141403083,22.2352783846192,3981600,0.0,0.0
2015-10-27 00:00:00-04:00,22.01569175720215,22.151311443102728,21.60237321146351,22.138394930601788,3513600,0.0,0.0
2015-10-28 00:00:00-04:00,22.280479431152344,22.280479431152344,21.273013387379013,21.90590786979453,5403200,0.0,0.0
2015-10-29 00:00:00-04:00,21.815494537353516,22.357975869572755,21.809037511401105,22.080276945724012,3753200,0.0,0.0
2015-10-30 00:00:00-04:00,21.350513458251953,22.080278145629716,21.24072430250731,21.854245271410687,3990300,0.0,0.0
2015-11-02 00:00:00-05:00,22.041522979736328,22.345052376181986,21.499041816923096,21.563621910573836,4711700,0.0,0.0
2015-11-03 00:00:00-05:00,22.338603973388672,22.377353522677332,21.841329176932106,22.054448002659324,4174300,0.0,0.0
2015-11-04 00:00:00-05:00,21.79612159729004,22.416099575910874,21.60883581304828,22.267563339172977,5355700,0.0,0.0
2015-11-05 00:00:00-05:00,21.6475830078125,22.177147781609417,21.35051056662364,21.899448880280154,4354000,0.0,0.0
2015-11-06 00:00:00-05:00,21.234268188476562,21.75091654001185,21.034065874443158,21.705709963225868,5205200,0.0,0.0
2015-11-09 00:00:00-05:00,20.6982421875,21.150310383058695,20.368879659400267,21.0857302680818,5446300,0.0,0.0
2015-11-10 00:00:00-05:00,20.82740020751953,20.83385723213893,20.117008016099557,20.66594749273256,4447800,0.0,0.0
2015-11-11 00:00:00-05:00,20.375333786010742,20.943648078514176,20.2526305995862,20.91135802562068,3944500,0.0,0.0
2015-11-12 00:00:00-05:00,20.078262329101562,20.504497453207996,19.968474419450715,20.162217209758506,3149900,0.0,0.0
2015-11-13 00:00:00-05:00,19.768274307250977,20.1299281077713,19.613279821313693,20.020140192925723,4129000,0.0,0.0
2015-11-16 00:00:00-05:00,20.265546798706055,20.343044653658485,19.626194114548326,19.723066741185516,3636700,0.0,0.0
2015-11-17 00:00:00-05:00,19.936187744140625,20.4722108687528,19.88452290918235,20.375338225392557,5015400,0.0,0.0
2015-11-18 00:00:00-05:00,20.401168823242188,20.407627080814326,19.955558905057885,19.987850192918593,3682000,0.0,0.0
2015-11-19 00:00:00-05:00,20.30429458618164,20.711154902083848,20.226796737931142,20.504495615797868,3356300,0.0,0.0
2015-11-20 00:00:00-05:00,20.136388778686523,20.401171211203753,19.813483253003383,20.36242289302209,4741900,0.0,0.0
2015-11-23 00:00:00-05:00,20.026594161987305,20.233253432316356,19.742437049391654,20.07825897956957,3541600,0.0,0.0
2015-11-24 00:00:00-05:00,19.807025909423828,19.96202042109543,19.697237976349747,19.858690746647696,3982200,0.0,0.0
2015-11-25 00:00:00-05:00,20.071807861328125,20.142847472686725,19.645572656750232,19.807025423083882,3229800,0.0,0.0
2015-11-27 00:00:00-05:00,20.02013397216797,20.136380108447007,19.781183444062574,20.0847152958548,1447400,0.0,0.0
2015-11-30 00:00:00-05:00,20.168676376342773,20.18159289142209,19.761816005637844,20.09117974944025,2949100,0.0,0.0
2015-12-01 00:00:00-05:00,20.47866439819336,20.581995282251054,20.207424984821746,20.310754637092824,3694000,0.0,0.0
2015-12-02 00:00:00-05:00,19.787647247314453,20.510956058179968,19.535781369287104,20.45283297374494,5730900,0.0,0.0
2015-12-03 00:00:00-05:00,19.63265609741211,20.12347265382077,19.361415401285925,19.781192346489416,5850100,0.0,0.0
2015-12-04 00:00:00-05:00,19.794103622436523,19.84576844460074,19.516404741383916,19.69077397810809,3532700,0.0,0.0
2015-12-07 00:00:00-05:00,19.639108657836914,19.690773478690755,19.374326296987668,19.645566914416953,4354700,0.0,0.0
2015-12-08 00:00:00-05:00,19.367876052856445,19.41954089508392,18.8576858898335,19.258088109149686,6479700,0.0,0.0
2015-12-09 00:00:00-05:00,19.71014976501465,20.27846283813535,19.50349046569803,20.11055184949395,5729800,0.0,0.0
2015-12-10 00:00:00-05:00,19.639108657836914,19.83285142809219,19.52932075954919,19.684315222110712,3675900,0.0,0.0
2015-12-11 00:00:00-05:00,18.612274169921875,19.387247918722974,18.4056148320514,19.374331402159367,8310000,0.0,0.0
2015-12-14 00:00:00-05:00,17.95354461669922,18.696228223561153,17.320650156672425,18.61227210698997,10941400,0.0,0.0
2015-12-15 00:00:00-05:00,18.702686309814453,18.96746995788698,18.114998387640004,18.140831419368737,4749400,0.0,0.0
2015-12-16 00:00:00-05:00,19.245166778564453,19.277458066749354,18.48956788005149,18.857681174639197,6040600,0.0,0.0
2015-12-17 00:00:00-05:00,19.7424373626709,19.93618135551859,19.361408865035525,19.374325377582657,7287400,0.0,0.0
2015-12-18 00:00:00-05:00,19.11600685119629,19.645571701947155,18.948095834555584,19.60682338481062,9241100,0.0,0.0
2015-12-21 00:00:00-05:00,19.445369720458984,19.774733480243054,19.290375227346495,19.348497084450283,5027600,0.0,0.0
2015-12-22 00:00:00-05:00,19.42599105834961,19.548695469421634,19.14183392863047,19.490572392165756,6348800,0.0,0.0
2015-12-23 00:00:00-05:00,19.929733276367188,19.929733276367188,19.387251790233684,19.522871545873528,3259800,0.0,0.0
2015-12-24 00:00:00-05:00,19.807025909423828,19.968478679721777,19.658489656378567,19.826400685302858,1605700,0.0,0.0
2015-12-28 00:00:00-05:00,19.639108657836914,19.78118660723835,19.451824144161673,19.71014824843088,2755600,0.0,0.0
2015-12-29 00:00:00-05:00,19.48411750793457,19.774732944513964,19.051424097797863,19.716609857198087,5345500,0.0,0.0
2015-12-30 00:00:00-05:00,19.187042236328125,19.497032420457707,19.090170842694267,19.3743279982353,3793900,0.0,0.0
2015-12-31 00:00:00-05:00,18.88351058959961,19.116002908034947,18.696226068916225,18.95455018285186,5601200,0.0,0.0
2016-01-04 00:00:00-05:00,18.696226119995117,18.82538756142254,18.257074509211492,18.489565596495467,6938500,0.0,0.0
2016-01-05 00:00:00-05:00,18.173120498657227,18.760808389185875,18.03104252716005,18.75435136338814,6048200,0.0,0.0
2016-01-06 00:00:00-05:00,17.624183654785156,17.779178154652918,17.40460780535913,17.772719896518414,7954000,0.0,0.0
2016-01-07 00:00:00-05:00,17.036489486694336,17.507932337974715,16.997741181036506,17.23023347855634,7027400,0.0,0.0
2016-01-08 00:00:00-05:00,16.46817970275879,17.31419172690221,16.442346672751764,17.18503027222708,6510600,0.0,0.0
2016-01-11 00:00:00-05:00,15.919234275817871,16.745872455097995,15.764239848162763,16.7200394345957,10717500,0.0,0.0
2016-01-12 00:00:00-05:00,16.255062103271484,16.38422478950224,15.835285220701524,16.132357674530933,7051000,0.0,0.0
2016-01-13 00:00:00-05:00,15.79007625579834,16.70066948347007,15.635080563108852,16.397137586388506,6789100,0.0,0.0
2016-01-14 00:00:00-05:00,16.558591842651367,16.70067103552291,15.02802062912617,15.822367776995529,9436900,0.0,0.0
2016-01-15 00:00:00-05:00,15.861123085021973,16.106532036360655,15.402597713932693,15.757793389233202,10831400,0.0,0.0
2016-01-19 00:00:00-05:00,15.505918502807617,16.229225957846552,15.18947133725478,16.067773246944913,6339200,0.0,0.0
2016-01-20 00:00:00-05:00,15.338006019592285,15.635078387030118,14.408038151819996,14.873022701599295,9144100,0.0,0.0
2016-01-21 00:00:00-05:00,15.602790832519531,16.171105099279202,15.447796368435942,15.467171138366329,6641600,0.0,0.0
2016-01-22 00:00:00-05:00,16.92670440673828,16.9331626640521,16.151732005879126,16.184022060661604,7988700,0.0,0.0
2016-01-25 00:00:00-05:00,16.16465187072754,16.823378240036142,16.145277094770535,16.81046295451836,5634800,0.0,0.0
2016-01-26 00:00:00-05:00,16.97837257385254,17.15274061583458,16.10006917867928,16.17110878616735,7426800,0.0,0.0
2016-01-27 00:00:00-05:00,16.532758712768555,17.08815522988474,16.1323554266741,16.952535536847478,4930900,0.0,0.0
2016-01-28 00:00:00-05:00,16.22276496887207,16.700664728537664,15.544663009727524,16.19047369551121,7779900,0.0,0.0
2016-01-29 00:00:00-05:00,16.9654541015625,17.10753206837075,16.306726631131557,16.31964314587412,7165800,0.0,0.0
2016-02-01 00:00:00-05:00,17.675851821899414,17.837304610353133,16.5327657840182,16.92025272266453,8013300,0.0,0.0
2016-02-02 00:00:00-05:00,17.036489486694336,17.598345461771792,16.82983021413734,17.36585316425196,8963500,0.0,0.0
2016-02-03 00:00:00-05:00,17.09461212158203,17.436892302821256,16.100064090024116,17.19148473091571,8325400,0.0,0.0
2016-02-04 00:00:00-05:00,17.418527603149414,18.066351088173786,17.00867934600262,17.094615860637226,7624700,0.61,0.0
2016-02-05 00:00:00-05:00,17.497852325439453,17.967194706553027,17.24004530223953,17.34581235077502,5875900,0.0,0.0
2016-02-08 00:00:00-05:00,16.155933380126953,17.015291015528735,15.67336977418694,16.982239283722034,10853200,0.0,0.0
2016-02-09 00:00:00-05:00,16.16915512084961,16.60544584661394,15.600657453103944,15.679982122629902,4999600,0.0,0.0
2016-02-10 00:00:00-05:00,16.19559669494629,16.757484995715032,16.19559669494629,16.473235545864796,5785000,0.0,0.0
2016-02-11 00:00:00-05:00,15.217253684997559,16.222042221363612,14.946225380705055,15.567606670094028,10453400,0.0,0.0
2016-02-12 00:00:00-05:00,16.28153419494629,16.314587194143353,14.985886886653333,15.574216403088094,9964300,0.0,0.0
2016-02-16 00:00:00-05:00,17.16733169555664,17.16733169555664,16.1889857686171,16.876472913499676,6816100,0.0,0.0
2016-02-17 00:00:00-05:00,17.603618621826172,17.82837390557165,17.16732925004792,17.365643403210612,7137900,0.0,0.0
2016-02-18 00:00:00-05:00,17.497852325439453,17.77549114305578,17.292928826507275,17.77549114305578,4300100,0.0,0.0
2016-02-19 00:00:00-05:00,17.101226806640625,17.392085564501556,16.929355034717695,17.240045587322975,4455000,0.0,0.0
2016-02-22 00:00:00-05:00,17.63006591796875,17.84160006485072,17.35903763467086,17.43175297047765,5095900,0.0,0.0
2016-02-23 00:00:00-05:00,17.015289306640625,17.649892832505056,16.724429304750988,17.51768339687087,4477000,0.0,0.0
2016-02-24 00:00:00-05:00,17.00867462158203,17.114441640336466,16.307967807123312,16.697984161596164,4549500,0.0,0.0
2016-02-25 00:00:00-05:00,16.843421936035156,17.140892613346704,16.559172457902555,17.03512554160103,6390200,0.0,0.0
2016-02-26 00:00:00-05:00,16.929357528686523,17.398698725860072,16.909525731020633,17.021903396108264,5243900,0.0,0.0
2016-02-29 00:00:00-05:00,17.16733169555664,17.385476412520767,16.68476933088491,16.922745844243156,5019000,0.0,0.0
2016-03-01 00:00:00-05:00,17.881258010864258,18.34398978916217,17.451579222926288,17.478021615214242,7079300,0.0,0.0
2016-03-02 00:00:00-05:00,18.5621337890625,18.641459702121697,17.630060930040678,17.987024386700522,6649800,0.0,0.0
2016-03-03 00:00:00-05:00,18.8662109375,18.899262658692663,18.191945234094,18.515856892983,5779400,0.0,0.0
2016-03-04 00:00:00-05:00,19.216567993164062,19.395050353304054,18.767057424297104,18.971982175943445,6582400,0.0,0.0
2016-03-07 00:00:00-05:00,19.209959030151367,19.29589554901801,18.786890816785533,18.97198379055445,4795500,0.0,0.0
2016-03-08 00:00:00-05:00,18.674514770507812,19.16368774947838,18.562137109065734,19.031479551856595,6398600,0.0,0.0
2016-03-09 00:00:00-05:00,18.258058547973633,18.971986905673837,18.125849079167214,18.80672570008728,5965900,0.0,0.0
2016-03-10 00:00:00-05:00,18.092796325683594,18.46298105235936,17.68294800408899,18.410097519977107,4882100,0.0,0.0
2016-03-11 00:00:00-05:00,18.191953659057617,18.436539535176294,17.947366522096015,18.410098398145347,5349800,0.0,0.0
2016-03-14 00:00:00-04:00,18.05312728881836,18.297714340384587,17.9407496587759,18.25805201826445,3919500,0.0,0.0
2016-03-15 00:00:00-04:00,17.90108871459961,17.95397223511135,17.478020550505672,17.91430990993819,3156500,0.0,0.0
2016-03-16 00:00:00-04:00,18.357210159301758,18.568744244716523,17.80854315244124,17.85481607602039,4040400,0.0,0.0
2016-03-17 00:00:00-04:00,18.62824249267578,18.93893309188598,18.211783566472725,18.357214228061107,4932600,0.0,0.0
2016-03-18 00:00:00-04:00,18.502641677856445,18.95215229201812,18.363822890987972,18.793501709521543,4246600,0.0,0.0
