Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-06 00:00:00-04:00,137.7199254142101,140.7848881812118,136.2140178366837,140.16481018066406,4689400,0.0,0.0
2020-04-07 00:00:00-04:00,147.0477550821959,149.8292602701915,143.90305641173848,147.0654754638672,4953500,0.0,0.0
2020-04-08 00:00:00-04:00,149.30659320051663,157.7662692307487,149.30659320051663,156.7564239501953,5194800,0.0,0.0
2020-04-09 00:00:00-04:00,159.96311490199383,165.94246485569823,159.24559507021928,163.22296142578125,6445800,0.0,0.0
2020-04-13 00:00:00-04:00,162.85978242209046,163.85190727954767,158.67866549896726,158.7229461669922,4774300,0.0,0.0
2020-04-14 00:00:00-04:00,161.5310515125678,162.4434550239888,154.612710188234,157.8814239501953,4149600,0.0,0.0
2020-04-15 00:00:00-04:00,151.1490960017523,160.93750142836353,149.83805857425062,158.13829040527344,6042700,0.0,0.0
2020-04-16 00:00:00-04:00,156.98674214293283,158.06745546947246,152.7081830255712,156.82728576660156,4662200,0.0,0.0
2020-04-17 00:00:00-04:00,162.5408935546875,164.1265227414268,157.934568385344,162.5408935546875,5426700,0.0,0.0
2020-04-20 00:00:00-04:00,159.1835719032625,165.04777288033947,157.69538470546746,159.80364990234375,4674800,0.0,0.0
2020-04-21 00:00:00-04:00,155.410002053811,158.74071765970513,153.8332258904688,153.96609497070312,3819000,0.0,0.0
2020-04-22 00:00:00-04:00,157.23478597332442,157.8371437358027,154.55072282086144,155.88832092285156,2314500,0.0,0.0
2020-04-23 00:00:00-04:00,156.7918333358467,158.62550702727543,154.53296523699296,155.06446838378906,2013300,0.0,0.0
2020-04-24 00:00:00-04:00,156.79185485839844,157.633390359103,153.68259751789225,156.79185485839844,2024400,0.0,0.0
2020-04-27 00:00:00-04:00,158.6521169998559,163.21413490253173,158.31549736236892,162.58518981933594,2743100,0.0,0.0
2020-04-28 00:00:00-04:00,167.56353842346616,168.6796789070363,163.76332168770168,165.65899658203125,3344700,0.0,0.0
2020-04-29 00:00:00-04:00,170.61965545660246,171.60292694351728,167.9267391727816,168.33421325683594,3086300,0.0,0.0
2020-04-30 00:00:00-04:00,164.7643240823076,166.13736281966453,162.01824660759374,162.4788818359375,2695400,0.0,0.0
2020-05-01 00:00:00-04:00,158.56353385615864,159.09503714168213,156.48182842399675,156.88046264648438,2650200,0.0,0.0
2020-05-04 00:00:00-04:00,155.02022875268003,156.18066373095806,152.11470783225082,155.93263244628906,2990100,0.0,0.0
2020-05-05 00:00:00-04:00,158.65208679361396,161.75249039414044,157.8016844301273,157.94342041015625,3272600,0.0,0.0
2020-05-06 00:00:00-04:00,159.1659092062289,160.51237443266146,155.20626200693874,156.7210235595703,2408700,0.0,0.0
2020-05-07 00:00:00-04:00,158.7229527042716,162.4434481063461,158.7229527042716,161.5044708251953,2480100,0.0,0.0
2020-05-08 00:00:00-04:00,163.9050692713208,164.6846037372348,161.876525193762,164.22396850585938,2277500,0.0,0.0
2020-05-11 00:00:00-04:00,161.69932687969748,163.74560457988764,160.5654660895598,162.24855041503906,2212200,0.0,0.0
2020-05-12 00:00:00-04:00,162.8952101991224,163.25840359160372,156.57038717851904,156.97787475585938,3549200,0.0,0.0
2020-05-13 00:00:00-04:00,155.60483449450177,156.6855477136348,151.26426124087425,152.18553161621094,3445300,0.0,0.0
2020-05-14 00:00:00-04:00,149.74063276309965,154.82529963926999,146.48078625504692,154.53297424316406,4176700,0.0,0.0
2020-05-15 00:00:00-04:00,153.67374506738864,154.21410176899556,151.10484413517253,152.24755859375,2867800,0.0,0.0
2020-05-18 00:00:00-04:00,157.42077740713194,162.1953982055465,155.2327773077019,161.11468505859375,4505800,0.0,0.0
2020-05-19 00:00:00-04:00,159.94541094310472,161.38931770177703,157.4296578002004,157.527099609375,2210500,0.0,0.0
2020-05-20 00:00:00-04:00,160.29085320841745,162.8420466192826,159.7150694117615,160.72491455078125,2599900,0.0,0.0
2020-05-21 00:00:00-04:00,159.626508209026,160.48576409382943,157.3942135947242,159.53793334960938,2153500,0.0,0.0
2020-05-22 00:00:00-04:00,159.4759022096721,160.0162588077051,157.73081681192718,159.38731384277344,2176400,0.0,0.0
2020-05-26 00:00:00-04:00,164.43656885867162,174.59703643355465,164.07337544358057,173.67576599121094,5971200,0.0,0.0
2020-05-27 00:00:00-04:00,179.8234388707419,186.65319217618085,177.1748030578199,185.7230682373047,8182100,0.0,0.0
2020-05-28 00:00:00-04:00,186.7683039767951,187.18464495755032,178.237774377892,178.2466278076172,4886100,0.0,0.0
2020-05-29 00:00:00-04:00,175.80430194318987,179.0934482060953,173.50457355123012,175.1446990966797,3822600,1.25,0.0
2020-06-01 00:00:00-04:00,175.87556110233976,179.8510625621107,173.92346585646436,178.2109375,2230800,0.0,0.0
2020-06-02 00:00:00-04:00,181.6338521363854,184.06728016755815,179.4500057698878,181.96365356445312,4128700,0.0,0.0
2020-06-03 00:00:00-04:00,185.8411299866074,188.90742135939928,184.00490235131258,187.69517517089844,3471900,0.0,0.0
2020-06-04 00:00:00-04:00,186.108474456928,191.6349596840414,185.36865195704218,191.48342895507812,3522300,0.0,0.0
2020-06-05 00:00:00-04:00,197.88343663054678,198.75697231725258,194.0149078453856,194.2466583251953,4737600,0.0,0.0
2020-06-08 00:00:00-04:00,196.11857992924135,198.1152333938826,194.53194768629677,196.82275390625,3260300,0.0,0.0
2020-06-09 00:00:00-04:00,192.30352358148005,196.1185732951471,191.78652908367903,194.4071502685547,2478400,0.0,0.0
2020-06-10 00:00:00-04:00,193.77427782108128,195.96704669615826,189.68290642371556,190.32469177246094,3091200,0.0,0.0
2020-06-11 00:00:00-04:00,182.46277032349872,184.42377444594143,172.94297999760806,173.04103088378906,4923400,0.0,0.0
2020-06-12 00:00:00-04:00,178.8260421496479,180.89402010621146,174.89512403936203,179.8600311279297,3380800,0.0,0.0
2020-06-15 00:00:00-04:00,174.46725445993476,184.50405531765963,173.9502599815478,183.89791870117188,3467400,0.0,0.0
2020-06-16 00:00:00-04:00,191.62603021253116,191.62603021253116,181.5981537461869,186.82156372070312,3099100,0.0,0.0
2020-06-17 00:00:00-04:00,187.18704497076416,187.89121882208772,183.1224141704448,183.7909393310547,1798300,0.0,0.0
2020-06-18 00:00:00-04:00,181.82992595479618,184.74468571859686,180.65331520152805,181.6962127685547,2051700,0.0,0.0
2020-06-19 00:00:00-04:00,184.55754115440283,184.88734259396227,179.13802813042466,179.72633361816406,4962400,0.0,0.0
2020-06-22 00:00:00-04:00,179.15585367013733,182.35585785447145,178.27339546615482,181.32186889648438,1806900,0.0,0.0
2020-06-23 00:00:00-04:00,184.06725547153295,184.9675310982381,181.51794572337644,182.5341033935547,2451800,0.0,0.0
2020-06-24 00:00:00-04:00,180.35921314813783,180.59988606999735,175.93804001257294,176.50851440429688,2756700,0.0,0.0
2020-06-25 00:00:00-04:00,176.36586123182292,184.8605869826778,176.14301949942654,184.6020965576172,3466500,0.0,0.0
2020-06-26 00:00:00-04:00,177.38203397179524,178.48733395427584,168.03158919414324,168.63772583007812,9530700,0.0,0.0
2020-06-29 00:00:00-04:00,170.58980519390997,172.83604003540404,168.16528608779402,172.4527587890625,3736000,0.0,0.0
2020-06-30 00:00:00-04:00,172.7825807571186,176.85613458746965,172.5864789236428,176.15194702148438,3102800,0.0,0.0
2020-07-01 00:00:00-04:00,177.27504927532576,178.04162533543152,174.2800560173752,176.10736083984375,2620100,0.0,0.0
2020-07-02 00:00:00-04:00,180.50178691711076,180.94747034159747,175.71515129050087,175.955810546875,2699400,0.0,0.0
2020-07-06 00:00:00-04:00,179.46781432195684,185.21712829701858,179.28063488342187,184.83384704589844,3567700,0.0,0.0
2020-07-07 00:00:00-04:00,183.1759509590971,183.36314404678768,177.55142636861052,177.7029571533203,2853500,0.0,0.0
2020-07-08 00:00:00-04:00,177.86335082232668,181.1703281096092,177.39984981263257,180.27896118164062,2789700,0.0,0.0
2020-07-09 00:00:00-04:00,180.15418586170145,180.50181844948284,173.8165659143168,175.44776916503906,3160100,0.0,0.0
2020-07-10 00:00:00-04:00,175.48338990427266,183.90681763758204,175.447741214284,183.2293701171875,4414800,0.0,0.0
2020-07-13 00:00:00-04:00,186.29568037775874,189.84331679863178,184.51294659423954,186.188720703125,4449600,0.0,0.0
2020-07-14 00:00:00-04:00,188.46171563198538,191.01994813482412,184.52187517951447,190.76144409179688,5202000,0.0,0.0
2020-07-15 00:00:00-04:00,199.99600637253212,200.77150489945012,191.36758047333618,193.33749389648438,12516700,0.0,0.0
2020-07-16 00:00:00-04:00,190.31577292616447,196.51078477131293,190.30686415213782,191.34976196289062,5769600,0.0,0.0
2020-07-17 00:00:00-04:00,191.55472441595705,191.79539726598654,188.30124095937873,188.44386291503906,3614300,0.0,0.0
2020-07-20 00:00:00-04:00,187.8377694918091,190.01270721040947,187.40991712786226,188.71131896972656,2268700,0.0,0.0
2020-07-21 00:00:00-04:00,189.19262043752175,190.58315059529085,187.53467749529418,188.98760986328125,3393500,0.0,0.0
2020-07-22 00:00:00-04:00,187.6327175029273,188.07840091742358,183.04218377408716,183.62156677246094,4978400,0.0,0.0
2020-07-23 00:00:00-04:00,182.81934619195218,183.63940206098755,180.10067458194553,180.96530151367188,4088600,0.0,0.0
2020-07-24 00:00:00-04:00,180.94753088149557,182.6678629470226,179.45004060276838,179.583740234375,3191500,0.0,0.0
2020-07-27 00:00:00-04:00,178.36251194642608,181.9992767217381,177.90790614862803,180.96530151367188,2601200,0.0,0.0
2020-07-28 00:00:00-04:00,179.97588070749038,181.48229283305747,179.2449533750842,179.71737670898438,2139600,0.0,0.0
2020-07-29 00:00:00-04:00,179.78871284119026,181.74080865684132,177.93466793503887,180.5731201171875,2635000,0.0,0.0
2020-07-30 00:00:00-04:00,177.82772174722732,178.26449648654057,174.97534998329755,177.85446166992188,3057900,0.0,0.0
2020-07-31 00:00:00-04:00,178.13076239530295,178.13076239530295,175.1625089134495,176.4550018310547,2399700,0.0,0.0
2020-08-03 00:00:00-04:00,176.92743519971134,178.16643474696124,175.18034994976568,177.7296600341797,2294600,0.0,0.0
