Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-06 00:00:00-04:00,12.888207339347677,13.837032460023648,12.186472084029269,12.542281150817871,6035400,0.0,0.0
2020-04-07 00:00:00-04:00,13.30331894726963,13.807382519986353,11.870197856521859,11.969033241271973,5686200,0.0,0.0
2020-04-08 00:00:00-04:00,12.354492666404868,13.23413288357917,12.166704792607629,12.927741050720215,6590900,0.0,0.0
2020-04-09 00:00:00-04:00,13.728315617145714,13.995172227440426,13.056230766284195,13.095765113830566,3293300,0.0,0.0
2020-04-13 00:00:00-04:00,13.006811826550189,13.2242511964752,12.067870420954346,12.453330993652344,4059700,0.0,0.0
2020-04-14 00:00:00-04:00,12.680653888787738,12.90797709223558,11.830664952260111,12.057987213134766,4926000,0.0,0.0
2020-04-15 00:00:00-04:00,11.929500521581208,11.959151989355382,10.219638801344926,11.237648963928223,7531900,0.0,0.0
2020-04-16 00:00:00-04:00,10.802771469686247,11.217882605530018,10.278940167147585,10.614982604980469,8193100,0.0,0.0
2020-04-17 00:00:00-04:00,11.119047414396471,11.563809122457664,10.960910001981231,11.51439094543457,10288300,0.0,0.0
2020-04-20 00:00:00-04:00,11.484737514626437,12.423678870548002,11.257415277355918,11.504505157470703,6322600,0.0,0.0
2020-04-21 00:00:00-04:00,11.237649450758573,11.366136322293285,10.456845341103962,10.466729164123535,3304900,0.0,0.0
2020-04-22 00:00:00-04:00,10.812653888980751,11.168463957432042,10.535913457742229,10.703934669494629,2777800,0.0,0.0
2020-04-23 00:00:00-04:00,10.684168894825069,11.257417452023633,10.644634544072522,10.871956825256348,4681000,0.0,0.0
2020-04-24 00:00:00-04:00,10.941141622312518,11.198115371585509,10.456845593541066,10.684168815612793,6716800,0.0,0.0
2020-04-27 00:00:00-04:00,10.773119881554367,11.425438046771395,10.733585532987263,11.277183532714844,2776700,0.0,0.0
2020-04-28 00:00:00-04:00,11.54404049243464,12.107405165876498,11.435320332596266,11.850431442260742,2876900,0.0,0.0
2020-04-29 00:00:00-04:00,12.25565881479459,13.767849700180383,12.186473943560935,13.728315353393555,4141600,0.0,0.0
2020-04-30 00:00:00-04:00,13.40215498615221,13.491106547740978,12.660885374901099,12.917858123779297,3240800,0.0,0.0
2020-05-01 00:00:00-04:00,12.7696073692044,12.809141719407966,12.05798812296694,12.394030570983887,2455800,0.0,0.0
2020-05-04 00:00:00-04:00,12.156822124269206,12.216123166846598,11.28706564502515,11.810895919799805,3015700,0.0,0.0
